review_body,stars,product_category
"Hacia tiempo que un juego de lucha no me tenia tan absorbido y enganchado. Impresionante a nivel gráfico y jugabilidad. Tanto si eres un fan de la saga Mortal Kombat o no...muy recomendable, sin duda. Los decorados tambien son una maravilla, con una Xbox One X en una TV 4K alucinas! Una nitidez y un colorido extraordinarios! Y todo a 60fps constantes en casi casi 4K real, ya que hace uso de la resolución dinámica de Xbox One X, pero jugando es que no te das ni cuenta! Solo u acompañado hay juego para rato. Me falta provar el Online, aunque miedo me da, seguro que hay mucho ludo allí metido! xD",5,video_games
El producto n me ha llegado y lo he pagado. Tendría que haber llegado el 7 de marzo como máximo y ya estamos a 10 de abril.,1,sports
"buen producto por el precio que tiene.Algo ruidoso en marcha, lo imaginaba más silencioso, pero bueno, es lo que hay.",4,automotive
"Los radios son de aluminio, no son azules como aparece en la foto. Una rueda llegó desinflada. Aún así la bici es muy bonita, el resto todo bien",4,sports
"Perfecto, no es demasiado grande, es muy manejable.",5,home_improvement
"Funcionar, funciona, pero se suelta con facilidad con lo que el reloj deja de cargar. He tenido que sujetarlo con un coletero elástico para que no pierda el contacto. Aparentemente es igual al original, pero ahi acaban las similitudes. No se sujeta bien el reloj como en el original. Me ha sacado de un apuro en las vacaciones, pero estoy un poco decepcionado.",2,wireless
No me ha gustado que el plástico tiene alguna rebaba pero nada importante. Después de meses de uso el mando funciona como si fuese el original.,4,electronics
"Probado el producto, y satisfecho 100%. Segun la descripción. Recomendado",4,musical_instruments
"Es bonito y no es de plástico, cosa que me esperaba.",4,furniture
"Muy buena idea la del peine con calor. Funciona igual que una plancha para el pelo pero con un lado solo. Una vez lo enchufas y lo enciendes coge una temperatura muy alta en poco tiempo, tanta que al principio me daba miedo acercarlo a la cara. Pero la verdad es que el accesorio de plástico del peine, te protege del calor y puedes pegarlo a la cara sin problema. Con barba corta no se nota mucho el resultado pero cuando la barba es un poco larga va de lujo y alisa muy bien. Yo tengo una barba muy rizada y con este peine por fin le puedo la forma que quiero",5,beauty
"El protector no cumple con lo requisitos mínimos, al ponerle una funda se me quito y se partió, tampoco reconoce la huella en la pantalla, no lo recomiendo.",1,wireless
"En mi caso, si que amplifica la señal, pero no conseguí que captara todos los canales, sobre todo los locales que eran los que mas me interesaban y por lo que compré el aparato. En fin, no me sirvió para lo que necesitaba.",2,electronics
"Por su precio esperaba algo más de calidad en los materiales, la bascula en si va bien, pero es plástico, esperaba que fuera algo más pesada más sólida. No falla y es precisa, da el mismo peso que la otra que teníamos.",3,personal_care_appliances
"Demasiado para mi. Si buscas algo fuera de lo común este es tu libro, sino deja de leerlo ya o perderás tu tiempo.",1,digital_ebook_purchase
Ya que no se encuentra en ninguna tienda todo un lujo poder comprarlo ya que es lo que más deseaba el niño gracias,5,toy
"llevo años usando este desodorante y a mi me va muy bien, tenia muchos problemas por usar desodorantes de spray de barra, incluso alguno natural. y desde que estoy utilizando este no he vuelto a los he vuelto a tener. la ultima entrega que me han echo, el contenido no se parecía nada al comprado anteriormente.",2,drugstore
"El cristal solo trae pegamento por las esquinas, por eso se levanta con facilidad. No es compatible con la funda Speck Prestige. Vienen 3 unidades, pero no he podido utilizar ninguna.",2,wireless
"Me comieron dos cachorros que tengo el cable y pensé que no lo iba a encontrar igual,y como un guante",5,electronics
"Es muy guapo, a mi hijo le queda muy bien y tras varios lavados sigue igual, es de buena calidad.",5,apparel
"Es de plástico. En si mismo no sería un problema. El problema es la parte del vaso, que engancha con el accionamiento. Es una pieza de mala calidad. Nueva parece acero inoxidable. La capa plateada es un fina capa de plástico plateado, que empieza a despegarse al lavarlo. En cuanto a velocidad de cuchillas es muy elevada y tritura cualquier cosa. Pero lo comentado más arriba, merece un acabado de mejor calidad. Ni lo recomiendo, ni dejo de recomendarlo. Probablemente hayan equipos equivalentes mejores. Éste es decepcionante.",3,kitchen
Buen producto. Lo tengo para bicicleta de montaña y aguanta perfectamente los traqueteos del camino.,5,wireless
Todo según lo indicado. Lleva un mapa de Europa a tamaño mayor. La entrega en el tiempo previsto.,4,office_product
"El árticulo genial, ya hemos tenido uno anteriormente.",5,personal_care_appliances
"He pedido bastantes veces y nunca me había pasado pero me ha llegado el libro arrugado, el paquete estaba en malas condiciones y el libro igual",1,book
Cumple su función perfectamente. Los tornillos no encajaban muy bien pero se quedó bien montada. Aconsejable poner algún cojín porque en invierno la silla es fría.,4,furniture
"Un juego que ocupa poco , lo use poco pero tienen buena pinta a la resistencia , varios tamaños .",4,home_improvement
Yo creo que es hasta falsa...,2,sports
"Le entró una reacción alérgica a quien se lo regalé, tengo varios de Aliexpress y la propia Amazon, es la primera vez que me ocurre con algo que compro por internet.",2,apparel
El sistema me gusta pero para la limpieza no me parece nada cómodo las pajitas las une una pieza de plástico que hace q el liquido no pase de un lado a otro y eso no se puede limpiar bien x dentro x tanto es una junta de porquería ... Lo compré sin saber eso y ahora lo tengo como vaso de emergencia para usar con una pajita normal de tirar luego.,1,baby_product
"Protege bien pero no cubre la pantalla entera, no llega a los bordes.",2,wireless
"El material es bueno, para su precio. Lo Qué pasa que no puedes poner más de seis, porque sino no puedes sacar ni una. Por lo demás bien.",4,luggage
"Fue perfecto durante dos meses. A partir de ahí empezó a dar lecturas falsas (pulsaciones de más de 200 cuando debía tener 100 menos), y a fallar cada vez más. La última vez me funcionó 20 minutos de una sesión de tres horas.",2,drugstore
"Es igual que en la foto. No todos los botones tienen función y el sonido no es ajustable, por lo que es un poco alto.",4,toy
"Es bonito y colorido, entra por los ojos. Sólo que no tiene muy buenos acabados. Llegó a casa con el cuerno descosido.",2,toy
Calidad precio muy buena no le doy las cinco estrellas por ser muy finas pero plastifican muy bien las uso mucho,4,office_product
Lo compre por 24 euros en una oferta. Calidad justita. No es malo pero no pagaría 30 euros.,3,other
"Me sorprendió pagar 14€ y ahora que esté a 9,95 y que en la etiqueta del producto también venga ese precio.",2,toy
Ha llegado la caja un pelín rajada pero está bien todos los productos. Estoy satisfecha el envío muy rápido .,2,toy
"Es lo que es, se ve muy resistente",5,wireless
Compré dos para regalar y ninguno de los dos funcionaba! Una pena..,1,toy
La impresora es magnífica salvo por un detalle...llega un momento en el que te avisa de que el tóner hay que cambiarlo y ya se acabó la impresora. No admite ningún tóner y no puedes volver a utilizarla. Me ha pasado con la primera que compre. ..la cambie por otra y me ha vuelto a pasar. Tengo otra que de momento va bien y no me ha dado ese problema. Es una pena porque por lo demás va de maravilla.,3,pc
El teclado esta bien pero el raton regular no me gusta mucho no es muy fino pero bueno pero por el precio tampoco hay que exigir tanto,2,pc
"Es un limpiador que sirve para quitar los puntos negros y la piel muerta. Absorbe con fuerza para quitarlos, tiene tres niveles de succión, recomiendo empezar por el más bajo ya que si lo utilizas mucho tiempo en el mismo sitio puede dejar marca.",5,beauty
"El artículo comprado al verlo en casa me ha parecido un poco más simple que el visto en fotos, aún así lo recomiendo. Es bastante preciso con ambas temperaturas. HAY UN INCONVENIENTE, LAS INSTRUCCIONES NO SON EN ESPAÑOL!",3,lawn_and_garden
"Usadas como luces de posición en Audi TT Roadster del 2007, buena calidad aunque la luz es amarilla, más durabilidad que las LED.",4,automotive
"Ya fallaba de vez en cuando, y en menos de un año a dejado de funcionar, le puse 1 estrella. Ahora lo subo a 3 porque tuve que comprar uno nuevo, he probado 2 marcas distintas y ni han llegado a funcionar. Volví a comprar este y si va, la duda es si me durará más que la vez anterior",3,electronics
"He tenido anteriormente fundas MOKO y su relación calidad precio es muy satisfactoria, de hecho compré una MOKO para mi iPad Pro y otra MOKO para otro iPad de la familia",5,pc
"Me ha llegado hoy y como bien dice otra persona no es el dibujo, es un mosaico y totalmente diferente. La calidad es pésima respecto al producto que es. Muy mala compra, no se lo recomiendo a nadie.",1,home
Desde que la tengo ya hace un ruido extraño y no funciona como debiera. He tenido otras y me han durado muchos años. No la volvería a comprar.,2,kitchen
Calidad precio perfecta. Y el hierro yo lo noto,4,drugstore
Muy buena calidad a buen precio,5,office_product
No llegó y tuve que pedir la devolución del importe. Me lo devolvieron sin problemas pero necesitaba el libro para las clases.,1,book
"El producto es el correcto y pedido, la entrega dentro de los limites previstos y el packed muy bueno",5,office_product
"Es más viscoso que otros aceites que he probado, pero no mancha la ropa ni los muebles (aunque puede dejar una pátina pringosa si no tienes cuidado) Para el pelo funciona muy bien, lo deja muy hidratado si lo usas como mascarilla antes de lavarlo (ojo, cuesta un poco quitarlo). También lo he usado sobre la piel y la hidrata muy bien y la deja muy brillante. No tiene el olor muy fuerte.",4,drugstore
"Cumple función ,pero necesita de pulido anterior.",3,home_improvement
"Buena presencia, buen tacto, algo corto de metros, y a la primera lluvia, todos se despegaron, para interior seguramente valgan, pero para exterior, ni diez minutos de lluvia aguantaron",2,home
Muy atractivo para los niños,5,book
"No puedo juzgarlo totalmente porque no sé cómo funcionaría en cuero o tejidos más gruesos, pero en una lona de un protector de maletero los remaches me duraron un día puestos. Se soltaron enseguida y tuve que rematar el ojal cosiendolo a mano.",3,home_improvement
"Me ha decepcionado totalmente, pensé que sería de mejor calidad pero además de producir dolor en el cuello, resulta incómodo aún tratando de ajustar la presión del aire. Seguiré usando el de viscolatex que ya tenía.",1,home
No me valió para nada,1,beauty
Lo compré para mi hija de 9 años que tiene aparato. Perfecto. Buena calidad-precio. Buena batería. Muy manejable para su edad. El cabezal para limpiar aparatos es perfecto.,4,personal_care_appliances
Perfecto para el precio que tiene. Queda muy bien. Es un poco fino pero práctico. Estiliza bastante y se ajusta bien,5,sports
Fácil de usar y limpiar.,4,home
No es perfecta y cabecea un poco,3,wireless
Buen teléfono si es lo que buscas.,4,wireless
"Atencion: la política de garantía de Amazon a cambiado. Es mi última compra, antes sus productos realizaban el reembolso automáticamente, ahora tienes que pelearte con el fabricante.",1,pc
Lo acabo de poner y queda perfecto. Parece de buena calidad. Veremos lo que aguanta.,5,wireless
"Funciona bien pero pierde mucho tomate y liquido por el orificio donde entra la manivela, no le doy las 5 estrellas por eso",3,home
No ha durado ni 24 horas a manos de un niño de 4 años. No soporta los golpes normales de uso como batería.,2,toy
"Me hubiera gustado que fuese de más tamaño. Es algo pequeño, para la cartera o billetera, el movil, los kleenex y poco más.",3,luggage
